value,error
5.206720477966072735e+01,0.000000000000000000e+00
5.399816436015557741e+01,0.000000000000000000e+00
4.946318721598356660e+01,0.000000000000000000e+00
5.421195051322649050e+01,0.000000000000000000e+00
5.329796747251030098e+01,0.000000000000000000e+00
5.226931762049389363e+01,0.000000000000000000e+00
5.508536686500444546e+01,0.000000000000000000e+00
5.675063857481936225e+01,0.000000000000000000e+00
5.647645328737863935e+01,0.000000000000000000e+00
5.578157786105582261e+01,0.000000000000000000e+00
5.697705112160194574e+01,0.000000000000000000e+00
5.739581026611030268e+01,0.000000000000000000e+00
5.538509816289131749e+01,0.000000000000000000e+00
5.805126562711701155e+01,0.000000000000000000e+00
5.797249451263783726e+01,0.000000000000000000e+00
6.346982604660192351e+01,0.000000000000000000e+00
5.878680827912064899e+01,0.000000000000000000e+00
6.287874367217059302e+01,0.000000000000000000e+00
6.211720404133783546e+01,0.000000000000000000e+00
6.353055839907339930e+01,0.000000000000000000e+00
6.245800237087144779e+01,0.000000000000000000e+00
6.677067506939756925e+01,0.000000000000000000e+00
6.140661636212677621e+01,0.000000000000000000e+00
6.631748057469430080e+01,0.000000000000000000e+00
6.773346818466247043e+01,0.000000000000000000e+00
6.762032741319134743e+01,0.000000000000000000e+00
6.836515724038318353e+01,0.000000000000000000e+00
6.430638625129743957e+01,0.000000000000000000e+00
7.089106778740311654e+01,0.000000000000000000e+00
6.897587839368897278e+01,0.000000000000000000e+00
6.761750340797172498e+01,0.000000000000000000e+00
6.505032796271143525e+01,0.000000000000000000e+00
6.789252478104663169e+01,0.000000000000000000e+00
6.811212808263474017e+01,0.000000000000000000e+00
6.833758041055988031e+01,0.000000000000000000e+00
7.002422358930418511e+01,0.000000000000000000e+00
7.134498846967865404e+01,0.000000000000000000e+00
7.087759446028024968e+01,0.000000000000000000e+00
7.195833437179618386e+01,0.000000000000000000e+00
7.230234763861196257e+01,0.000000000000000000e+00
7.169714992876578208e+01,0.000000000000000000e+00
7.421624120231516031e+01,0.000000000000000000e+00
7.776588451330562179e+01,0.000000000000000000e+00
