value,error
5.009817869324920281e+01,0.000000000000000000e+00
5.603215960311162291e+01,0.000000000000000000e+00
5.028288644580724309e+01,0.000000000000000000e+00
5.379495220784853160e+01,0.000000000000000000e+00
5.533421251149218989e+01,0.000000000000000000e+00
5.442897600912374401e+01,0.000000000000000000e+00
5.526469224684745996e+01,0.000000000000000000e+00
5.582416344617573856e+01,0.000000000000000000e+00
5.577320086471403471e+01,0.000000000000000000e+00
5.714257859383926075e+01,0.000000000000000000e+00
5.976569897834518486e+01,0.000000000000000000e+00
5.803487426196173260e+01,0.000000000000000000e+00
5.664231973220993410e+01,0.000000000000000000e+00
6.033645569808841458e+01,0.000000000000000000e+00
6.264238143182998897e+01,0.000000000000000000e+00
5.997985419696144049e+01,0.000000000000000000e+00
6.332615204037392687e+01,0.000000000000000000e+00
6.467918542963204231e+01,0.000000000000000000e+00
6.306734479018001593e+01,0.000000000000000000e+00
6.025774180370763844e+01,0.000000000000000000e+00
6.480215767416575545e+01,0.000000000000000000e+00
6.315798185836466416e+01,0.000000000000000000e+00
6.425220639326070682e+01,0.000000000000000000e+00
6.258059296270850780e+01,0.000000000000000000e+00
6.779758331170290830e+01,0.000000000000000000e+00
6.680923851403188962e+01,0.000000000000000000e+00
6.295054923430318183e+01,0.000000000000000000e+00
6.867486768896959859e+01,0.000000000000000000e+00
6.931804511006983205e+01,0.000000000000000000e+00
6.574716235286821586e+01,0.000000000000000000e+00
6.561638838536192964e+01,0.000000000000000000e+00
6.992733090029999232e+01,0.000000000000000000e+00
6.777891337844739894e+01,0.000000000000000000e+00
7.368320236079536301e+01,0.000000000000000000e+00
7.186717771848847747e+01,0.000000000000000000e+00
7.278623914813556439e+01,0.000000000000000000e+00
7.188716204219227279e+01,0.000000000000000000e+00
7.352510841085900495e+01,0.000000000000000000e+00
7.581885576235181645e+01,0.000000000000000000e+00
7.412145740803092053e+01,0.000000000000000000e+00
7.301922787386506286e+01,0.000000000000000000e+00
7.223744914414548646e+01,0.000000000000000000e+00
7.296363115095914509e+01,0.000000000000000000e+00
7.684787285710218896e+01,0.000000000000000000e+00
7.581986231028231771e+01,0.000000000000000000e+00
7.414287737842046511e+01,0.000000000000000000e+00
7.342976840119906967e+01,0.000000000000000000e+00
7.490060160820318913e+01,0.000000000000000000e+00
7.633354123865861141e+01,0.000000000000000000e+00
7.666755389623776296e+01,0.000000000000000000e+00
7.966598521509149577e+01,0.000000000000000000e+00
7.813587753907326316e+01,0.000000000000000000e+00
7.759318749248255642e+01,0.000000000000000000e+00
7.943984362259776333e+01,0.000000000000000000e+00
7.990219882112032224e+01,0.000000000000000000e+00
7.703462919969753386e+01,0.000000000000000000e+00
7.592038170006161124e+01,0.000000000000000000e+00
7.768290772201099514e+01,0.000000000000000000e+00
7.657568200412575266e+01,0.000000000000000000e+00
7.724045503320512296e+01,0.000000000000000000e+00
7.966349936610561144e+01,0.000000000000000000e+00
7.969568060142421473e+01,0.000000000000000000e+00
7.658303606153381793e+01,0.000000000000000000e+00
7.738145971863787054e+01,0.000000000000000000e+00
8.427089736904544282e+01,0.000000000000000000e+00
7.910083286839679317e+01,0.000000000000000000e+00
8.197583265635353200e+01,0.000000000000000000e+00
7.839812416187064059e+01,0.000000000000000000e+00
8.062786486062121583e+01,0.000000000000000000e+00
8.138772390009036428e+01,0.000000000000000000e+00
8.007567675550686204e+01,0.000000000000000000e+00
8.183722488573165776e+01,0.000000000000000000e+00
8.158517332927142718e+01,0.000000000000000000e+00
8.131114387072913985e+01,0.000000000000000000e+00
7.993356773093167078e+01,0.000000000000000000e+00
7.990187997583734614e+01,0.000000000000000000e+00
7.756235832198852620e+01,0.000000000000000000e+00
