value,error
5.034596934750084074e+01,0.000000000000000000e+00
5.151581481575295385e+01,0.000000000000000000e+00
5.323865233621969395e+01,0.000000000000000000e+00
5.085949956947706596e+01,0.000000000000000000e+00
4.965376556409196240e+01,0.000000000000000000e+00
5.312412662003711716e+01,0.000000000000000000e+00
5.326380435869999275e+01,0.000000000000000000e+00
5.170960893871292541e+01,0.000000000000000000e+00
5.395870433002700395e+01,0.000000000000000000e+00
5.582476191674539479e+01,0.000000000000000000e+00
5.928244177905495604e+01,0.000000000000000000e+00
5.468105964600016478e+01,0.000000000000000000e+00
5.591242947312511546e+01,0.000000000000000000e+00
5.727663586894954761e+01,0.000000000000000000e+00
5.867996252669613000e+01,0.000000000000000000e+00
5.990358303236793347e+01,0.000000000000000000e+00
6.062814790706464407e+01,0.000000000000000000e+00
5.814477708528758626e+01,0.000000000000000000e+00
6.065639628258961125e+01,0.000000000000000000e+00
6.403508447135624237e+01,0.000000000000000000e+00
6.500886178727709819e+01,0.000000000000000000e+00
6.457194097126996724e+01,0.000000000000000000e+00
6.122381065100037745e+01,0.000000000000000000e+00
6.396391093527547866e+01,0.000000000000000000e+00
6.320384408822940969e+01,0.000000000000000000e+00
6.771554862173890399e+01,0.000000000000000000e+00
6.758117004952238460e+01,0.000000000000000000e+00
6.564738438626314121e+01,0.000000000000000000e+00
6.504721394057857253e+01,0.000000000000000000e+00
6.469535381582798550e+01,0.000000000000000000e+00
6.664480151889030424e+01,0.000000000000000000e+00
7.197706482995833710e+01,0.000000000000000000e+00
7.018208957126779524e+01,0.000000000000000000e+00
6.514277934773559764e+01,0.000000000000000000e+00
7.205637479379562649e+01,0.000000000000000000e+00
7.397164319436359392e+01,0.000000000000000000e+00
7.035040872771448051e+01,0.000000000000000000e+00
7.419373147053296691e+01,0.000000000000000000e+00
7.201337092682719287e+01,0.000000000000000000e+00
7.296865821821619136e+01,0.000000000000000000e+00
6.973456546778643883e+01,0.000000000000000000e+00
7.463773369346641573e+01,0.000000000000000000e+00
7.495494316954598446e+01,0.000000000000000000e+00
7.420827528276311114e+01,0.000000000000000000e+00
6.962439633907466430e+01,0.000000000000000000e+00
7.909168710007368475e+01,0.000000000000000000e+00
7.625431611940089738e+01,0.000000000000000000e+00
7.402745319761652354e+01,0.000000000000000000e+00
7.241824300573401274e+01,0.000000000000000000e+00
7.442282900064027729e+01,0.000000000000000000e+00
7.998926506159484973e+01,0.000000000000000000e+00
7.491802128453679188e+01,0.000000000000000000e+00
7.739108898330233899e+01,0.000000000000000000e+00
7.896506471373581348e+01,0.000000000000000000e+00
7.806985852091723643e+01,0.000000000000000000e+00
7.888905461027788135e+01,0.000000000000000000e+00
7.922293854280729875e+01,0.000000000000000000e+00
7.962708289651385485e+01,0.000000000000000000e+00
7.300258781222770210e+01,0.000000000000000000e+00
7.742896338273604329e+01,0.000000000000000000e+00
7.914610071971129912e+01,0.000000000000000000e+00
7.825936495209273858e+01,0.000000000000000000e+00
7.844139688046431047e+01,0.000000000000000000e+00
7.792823978241116833e+01,0.000000000000000000e+00
7.806524351819663821e+01,0.000000000000000000e+00
8.256042149978152622e+01,0.000000000000000000e+00
7.605720389139462156e+01,0.000000000000000000e+00
8.249835604920635035e+01,0.000000000000000000e+00
8.120757551723141887e+01,0.000000000000000000e+00
7.925595692282003313e+01,0.000000000000000000e+00
8.043885634346831637e+01,0.000000000000000000e+00
7.997103453930922967e+01,0.000000000000000000e+00
8.487210133639031540e+01,0.000000000000000000e+00
7.515089092463951204e+01,0.000000000000000000e+00
8.151610170488228846e+01,0.000000000000000000e+00
8.347433116336009107e+01,0.000000000000000000e+00
7.876275549387111141e+01,0.000000000000000000e+00
8.073841683530127966e+01,0.000000000000000000e+00
8.156968368161001592e+01,0.000000000000000000e+00
7.985529019699444575e+01,0.000000000000000000e+00
8.304086051713814243e+01,0.000000000000000000e+00
8.011356432895532009e+01,0.000000000000000000e+00
8.250714461709002023e+01,0.000000000000000000e+00
7.870886547765756802e+01,0.000000000000000000e+00
7.500164355618149159e+01,0.000000000000000000e+00
7.746954261016358601e+01,0.000000000000000000e+00
7.757050591538066442e+01,0.000000000000000000e+00
8.189314267708604689e+01,0.000000000000000000e+00
7.711240505388718702e+01,0.000000000000000000e+00
7.878445653672679327e+01,0.000000000000000000e+00
7.406607646779148979e+01,0.000000000000000000e+00
7.470903227980616634e+01,0.000000000000000000e+00
7.556340328785766758e+01,0.000000000000000000e+00
7.284138086813129576e+01,0.000000000000000000e+00
7.776598634293934253e+01,0.000000000000000000e+00
7.840657142018122272e+01,0.000000000000000000e+00
7.562782821042695502e+01,0.000000000000000000e+00
7.503423380975087298e+01,0.000000000000000000e+00
7.524165013164380866e+01,0.000000000000000000e+00
